batch,cell_id,commit,device,diffusion,dimension,ess_threshold,family,final_ess_fraction,groups,initialization,ks_mean,mean_absolute_error,method,minimum_ess_fraction,particles,peak_gpu_bytes,positive_mass_error,relative_path,resampling_count,score_evaluations,seconds,seed,status,steps,u_max,variance_relative_error,w1_mean
4,721,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.6838633475516613,64,standard normal at finite u_max,0.06122612669293026,0.13729658636853914,full,0.4719862843396953,8192,42406912,0.0545079917840271,task_021/cell_0721,13,1073741824,2.373758763074875,3,completed,2048,20.0,0.1200554197001864,0.13804415158449956
4,722,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,64,standard normal at finite u_max,0.1859410334747249,0.39589010682478326,unweighted,0.9999999999999987,8192,42406912,0.16287069106276636,task_022/cell_0722,0,1073741824,2.298689089715481,3,completed,2048,20.0,0.20430315315299552,0.3976159312100134
4,723,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9940702716450995,64,standard normal at finite u_max,0.7396462714020613,1.8171371182358174,naive,0.10486058796645314,8192,5180928,0.6948531129377666,task_023/cell_0723,115,67108864,2.884616270661354,3,completed,2048,20.0,0.9910235907065905,1.8171378950398513
4,724,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9983942403701329,64,standard normal at finite u_max,0.48480320733481885,1.2018541621087095,unbiased,0.009944565533427277,8192,5180928,0.48462570314270526,task_024/cell_0724,69,67108864,3.0713608600199223,3,completed,2048,20.0,0.12026733102146281,1.2027832155008487
4,725,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9826461156942452,64,standard normal at finite u_max,0.12026136508600438,0.21968510302043454,cumulant,0.25344598174997196,8192,5312000,0.08483140542254855,task_025/cell_0725,21,134217728,4.949339523911476,3,completed,2048,20.0,0.16715558152108423,0.22004929966057157
4,726,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9569952124709731,64,standard normal at finite u_max,0.1261820495964694,0.2655973565445995,cv,0.44028993368616637,8192,5180928,0.10400487374079714,task_026/cell_0726,14,67108864,4.057060778141022,3,completed,2048,20.0,0.22308106066513533,0.2656244556927133
4,727,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.8314662137154332,64,standard normal at finite u_max,0.13823013731571987,0.32077902046360185,cv_cumulant,0.46980689544334087,8192,5312000,0.12994544899510221,task_027/cell_0727,14,134217728,7.297651559114456,3,completed,2048,20.0,0.30640078635890566,0.3209872995460287
4,728,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.7728025712056106,64,standard normal at finite u_max,0.08104379593290945,0.1870207697924473,full,0.42905862044092963,8192,42406912,0.08082279790120867,task_000/cell_0728,13,1073741824,2.3883616849780083,4,completed,2048,20.0,0.19412467254205035,0.19610060875334542
4,729,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.9999999999999984,64,standard normal at finite u_max,0.17919856462404649,0.3785868728954936,unweighted,0.9999999999999987,8192,42406912,0.15518026137526636,task_001/cell_0729,0,1073741824,2.3158377557992935,4,completed,2048,20.0,0.20161468612399158,0.38014972371921085
4,730,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.7732034229146378,64,standard normal at finite u_max,0.7389387231437918,1.833278847986377,naive,0.060762704559699766,8192,5180928,0.694853112937766,task_002/cell_0730,102,67108864,3.0770814940333366,4,completed,2048,20.0,0.9882104980830422,1.8332786332128443
4,731,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.5507319270111605,64,standard normal at finite u_max,0.734235715137887,1.8195057595875757,unbiased,0.07842207180824289,8192,5180928,0.6946183594006599,task_003/cell_0731,95,67108864,3.0310878083109856,4,completed,2048,20.0,0.9888903818424822,1.8195170104438712
4,732,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.568104505058372,64,standard normal at finite u_max,0.13524826808746493,0.2811957431994905,cumulant,0.4383267062942159,8192,5312000,0.11822936068753054,task_004/cell_0732,17,134217728,5.104767754673958,4,completed,2048,20.0,0.27178942013846574,0.28493115342136277
4,733,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.7129287405746124,64,standard normal at finite u_max,0.21451972564385358,0.47202448689208487,cv,0.41085188544367013,8192,5180928,0.1816991275552195,task_005/cell_0733,16,67108864,4.097038254141808,4,completed,2048,20.0,0.47384742540819114,0.47266897926113305
4,734,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,1,0.5,mixture,0.627873861113891,64,standard normal at finite u_max,0.040507676316912655,0.0348564829776401,cv_cumulant,0.4286040501654389,8192,5312000,0.008830636044851126,task_006/cell_0734,13,134217728,7.426492862403393,4,completed,2048,20.0,0.009854479354681978,0.03485606491852991
4,735,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9875178242583108,64,standard normal at finite u_max,0.40978311533359285,1.003305656875391,full,0.00019371549484548627,8192,337420288,0.4025734435311165,task_007/cell_0735,28,67108864,0.5015515945851803,0,completed,128,20.0,0.9882156704591658,1.003390195975206
4,736,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9999999999999984,64,standard normal at finite u_max,0.1819355217070847,0.4004517265526517,unweighted,0.9999999999999987,8192,337420288,0.16425924086745392,task_008/cell_0736,0,67108864,0.48556336015462875,0,completed,128,20.0,0.20611743023933196,0.401172370820564
4,737,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.03721833622456816,64,standard normal at finite u_max,0.5751319915274435,1.1072824549539633,naive,0.0001220703125,8192,37777408,0.5000000000000002,task_009/cell_0737,55,4194304,0.21423808485269547,0,completed,128,20.0,0.9969758635526929,1.1925426630146105
4,738,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.006021976501622052,64,standard normal at finite u_max,0.4359087471257075,0.7595346923750728,unbiased,0.0001220703125000694,8192,37777408,0.35386016529667524,task_010/cell_0738,56,4194304,0.22083508223295212,0,completed,128,20.0,0.9963493658766187,0.8565437522656336
4,739,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.00016013287042803415,64,standard normal at finite u_max,0.6862269105489673,1.0070357942628432,cumulant,0.0001220703125,8192,38367232,0.402573443531117,task_011/cell_0739,52,8388608,0.34506502747535706,0,completed,128,20.0,0.9977175862281409,1.050098660227588
4,740,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9311809721362481,64,standard normal at finite u_max,0.47889533012035534,1.1146159460846081,cv,0.00012250006913037446,8192,37777408,0.45128672176555845,task_012/cell_0740,33,4194304,0.2775086537003517,0,completed,128,20.0,0.9907516828954129,1.1223561625388516
4,741,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.5320224333827752,64,standard normal at finite u_max,0.3482282845879212,0.7605223002362724,cv_cumulant,0.00012728723548911992,8192,38367232,0.3051468870622338,task_013/cell_0741,29,8388608,0.49025847017765045,0,completed,128,20.0,0.9907771968514258,0.7701661509711324
4,742,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9854419486973431,64,standard normal at finite u_max,0.6063338125068214,1.4756348425660444,full,0.00034635075543681677,8192,337420288,0.5974265564688825,task_014/cell_0742,29,67108864,0.5040412656962872,1,completed,128,20.0,0.988604463740566,1.4758421485213518
4,743,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9999999999999984,64,standard normal at finite u_max,0.18387345028172128,0.4082557450502301,unweighted,0.9999999999999987,8192,337420288,0.16758565688307892,task_015/cell_0743,0,67108864,0.489299226552248,1,completed,128,20.0,0.20661844543731056,0.4088729627909604
4,744,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.004784351776239053,64,standard normal at finite u_max,0.48979200690694014,0.766382256044388,naive,0.0001220703125,8192,37777408,0.3538601652966753,task_016/cell_0744,55,4194304,0.21361710131168365,1,completed,128,20.0,0.9985350988960522,0.890897058716251
4,745,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.010751684206444725,64,standard normal at finite u_max,0.5044459208284291,0.8006449920712204,unbiased,0.0001220703125,8192,37777408,0.4025523633463848,task_017/cell_0745,56,4194304,0.21535474061965942,1,completed,128,20.0,0.996703398030029,0.9441036881311755
4,746,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.045286028495266244,64,standard normal at finite u_max,0.6904213302658837,1.525649208357555,cumulant,0.0001220703125,8192,38367232,0.6461398347033246,task_018/cell_0746,52,8388608,0.34926051646471024,1,completed,128,20.0,0.996465200546818,1.5671971740980901
4,747,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9478076154664724,64,standard normal at finite u_max,0.49780141153925234,1.1166293142358912,cv,0.00012305875239585292,8192,37777408,0.4512867217655583,task_019/cell_0747,33,4194304,0.29119617119431496,1,completed,128,20.0,0.9934261068757789,1.1244314654823016
4,748,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9651200898704567,64,standard normal at finite u_max,0.41757096809931465,1.0003306317015317,cv_cumulant,0.00013627318445452486,8192,38367232,0.4025734435311168,task_020/cell_0748,29,8388608,0.4625859893858433,1,completed,128,20.0,0.9897209058692924,1.0023540842901169
4,749,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9867685902771571,64,standard normal at finite u_max,0.4108878727890568,1.001020707800494,full,0.0002480680131131172,8192,337420288,0.4025734435311167,task_021/cell_0749,27,67108864,0.4972875081002712,2,completed,128,20.0,0.9880322901495967,1.001180185986418
4,750,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9999999999999984,64,standard normal at finite u_max,0.18355944673671587,0.40837742732087157,unweighted,0.9999999999999987,8192,337420288,0.16724996352370392,task_022/cell_0750,0,67108864,0.48533789068460464,2,completed,128,20.0,0.20617109169024733,0.40896999039385573
4,751,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.0006770669861300116,64,standard normal at finite u_max,0.4387113866843062,0.7895735480971884,naive,0.0001220703125,8192,37777408,0.3538601652966754,task_023/cell_0751,55,4194304,0.20987114310264587,2,completed,128,20.0,0.9958800719484477,0.8661203597144683
4,752,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.0024102286721254126,64,standard normal at finite u_max,0.481125775076895,0.6318609039391772,unbiased,0.0001220703125,8192,37777408,0.35386016529667547,task_024/cell_0752,56,4194304,0.22062605246901512,2,completed,128,20.0,0.994432769092026,0.9234249867884956
4,753,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.06495947055987698,64,standard normal at finite u_max,0.5040983989160924,1.0666084399925329,cumulant,0.00012207031250004163,8192,38367232,0.4512867217655582,task_025/cell_0753,52,8388608,0.33989647775888443,2,completed,128,20.0,0.9934623934803699,1.1064081261742165
4,754,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9279469801475464,64,standard normal at finite u_max,0.4213714337804267,0.9878817971837193,cv,0.000122072137554754,8192,37777408,0.4025734435311169,task_026/cell_0754,33,4194304,0.2769536226987839,2,completed,128,20.0,0.9913606497679147,0.9945581436378922
4,755,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.6082647780729182,64,standard normal at finite u_max,0.460188750344556,1.1131003300884292,cv_cumulant,0.00012221077124035336,8192,38367232,0.45128672176555834,task_027/cell_0755,28,8388608,0.4782395139336586,2,completed,128,20.0,0.989783153834457,1.1146089047907588
4,756,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9855330281330895,64,standard normal at finite u_max,0.4572594563832931,1.1082351161656359,full,0.00033160657911981257,8192,337420288,0.4512867217655585,task_000/cell_0756,28,67108864,0.50225879997015,3,completed,128,20.0,0.9880010266411883,1.1083142815441145
4,757,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9999999999999984,64,standard normal at finite u_max,0.17835680560361872,0.39545866882521635,unweighted,0.9999999999999987,8192,337420288,0.16245870375807892,task_001/cell_0757,0,67108864,0.49153362214565277,3,completed,128,20.0,0.20639183749490775,0.39606757970066375
4,758,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.001064256636657484,64,standard normal at finite u_max,0.5969227084580364,0.9789452075827985,naive,0.0001220703125,8192,37777408,0.4512867217655585,task_002/cell_0758,55,4194304,0.21999936178326607,3,completed,128,20.0,0.9978395063985209,1.0726946638583847
4,759,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.0013701711350780786,64,standard normal at finite u_max,0.48033774306409427,0.8157922238520753,unbiased,0.0001220703125,8192,37777408,0.40257344353111707,task_003/cell_0759,56,4194304,0.2169082574546337,3,completed,128,20.0,0.9966825552149466,0.9586094800002093
4,760,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.04015813059525832,64,standard normal at finite u_max,0.4914400141869044,0.7975336004185787,cumulant,0.0001220703125,8192,38367232,0.35386016529667524,task_004/cell_0760,51,8388608,0.350501224398613,3,completed,128,20.0,0.9985351778954557,0.9007207028276665
4,761,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.945384400002266,64,standard normal at finite u_max,0.48146449059269647,1.1280555645418326,cv,0.0001220703170236593,8192,37777408,0.4512867217655586,task_005/cell_0761,34,4194304,0.27924979478120804,3,completed,128,20.0,0.9917997311920882,1.1335038145437568
4,762,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.6296584725951808,64,standard normal at finite u_max,0.5187462994216248,1.2493178973938188,cv_cumulant,0.00012332352844729954,8192,38367232,0.5000000000000002,task_006/cell_0762,30,8388608,0.491825595498085,3,completed,128,20.0,0.9897592455087859,1.2498710726617657
4,763,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9843353674169766,64,standard normal at finite u_max,0.506326788041885,1.2479384966930072,full,0.0005353978125132823,8192,337420288,0.5000000000000004,task_007/cell_0763,27,67108864,0.4997897259891033,4,completed,128,20.0,0.988087741855569,1.2479879383879628
4,764,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9999999999999984,64,standard normal at finite u_max,0.18159764610203197,0.401525748522713,unweighted,0.9999999999999987,8192,337420288,0.16453389907057892,task_008/cell_0764,0,67108864,0.48831677436828613,4,completed,128,20.0,0.2063431938907548,0.40210934866305403
4,765,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.003444756236199026,64,standard normal at finite u_max,0.43130552965721436,0.727134445212512,naive,0.0001220703125146133,8192,37777408,0.3051468870622338,task_009/cell_0765,55,4194304,0.21663618087768555,4,completed,128,20.0,0.9979043165944965,0.7906291463656611
4,766,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.0002478126870306932,64,standard normal at finite u_max,0.5461242107998776,0.9269982397822779,unbiased,0.0001220703125,8192,37777408,0.4025734435311169,task_010/cell_0766,56,4194304,0.2163001373410225,4,completed,128,20.0,0.9951147347501623,0.9944298848138082
4,767,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.05733731374161431,64,standard normal at finite u_max,0.5341891544411378,1.1707192070897479,cumulant,0.0001220703125,8192,38367232,0.5,task_011/cell_0767,51,8388608,0.34528690204024315,4,completed,128,20.0,0.9959489597768834,1.2158695127254093
4,768,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9140976867084958,64,standard normal at finite u_max,0.38496615840750864,0.8503047463599712,cv,0.00012210615764928867,8192,37777408,0.3538601652966752,task_012/cell_0768,32,4194304,0.2736511081457138,4,completed,128,20.0,0.9925286742943495,0.8797964359216206
4,769,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.5818425875281535,64,standard normal at finite u_max,0.5123024447629139,1.2377289492930243,cv_cumulant,0.00015426765776282287,8192,38367232,0.49999999999999994,task_013/cell_0769,29,8388608,0.4840406998991966,4,completed,128,20.0,0.9895012399353635,1.2395354606349798
4,770,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.6403560655065165,64,standard normal at finite u_max,0.1805817189067861,0.37724739440226696,full,0.2080937027486914,8192,337420288,0.15219325476058532,task_014/cell_0770,35,268435456,1.9301129095256329,0,completed,512,20.0,0.3239297474371693,0.3879978941357993
4,771,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.9999999999999984,64,standard normal at finite u_max,0.18710493934982403,0.4025737044745718,unweighted,0.9999999999999987,8192,337420288,0.1652510621565164,task_015/cell_0771,0,268435456,1.926004622131586,0,completed,512,20.0,0.20590912418865745,0.40396438551266745
4,772,185e953d57699e678314593985abe20c62d7d129,cuda,1.0,8,0.5,mixture,0.7999850769066628,64,standard normal at finite u_max,0.7162179071470991,1.6781379641396619,naive,0.0001220898182349918,8192,37777408,0.6948531129377662,task_016/cell_0772,177,16777216,0.821668304502964,0,completed,512,20.0,0.9958154623800293,1.69375374739781
