all_strongest_batch_count,bad_event_lower_probability,batch,cell_id,commit,device,diffusion,dimension,ess_fraction,ess_threshold,family,final_ess_fraction,finite_population_normalizer,full_exact_log_normalizer,full_exact_variance,groups,initialization,kind,ks_mean,largest_normalized_weight,log_normalizer,mean_absolute_error,method,minimum_ess_fraction,nonintegrable_batch_count,particles,peak_gpu_bytes,positive_mass_error,potential_mse,relative_path,resampling_count,score_evaluations,score_mse,seconds,seed,status,steps,u_max,variance_relative_error,w1_mean,weighted_mean,weighted_variance
,,4,60,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.9391507299837841,,,,64,standard normal at finite u_max,tail,0.3121921160863357,,,0.7401613102469706,tail,0.00012327447821489348,,8192,5180928,0.3051468870622338,,task_000/cell_0060,35,4194304,,0.27134164795279503,0,completed,128,20.0,0.9896170558415465,0.7417816098619847,,
,,4,61,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.6832306056580797,,,,64,standard normal at finite u_max,tail,0.3139722210518586,,,0.7711428239292462,tail_cumulant,0.00012212518594813796,,8192,5312000,0.3051468870622338,,task_001/cell_0061,29,8388608,,0.46227702498435974,0,completed,128,20.0,0.9873449774317279,0.771145964933792,,
,,4,62,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.9353221601455389,,,,64,standard normal at finite u_max,tail,0.3056839340734667,,,0.7794230793630821,tail,0.00012299511601704207,,8192,5180928,0.3051468870622338,,task_002/cell_0062,35,4194304,,0.2789333090186119,1,completed,128,20.0,0.9855929548191205,0.779430093577849,,
,,4,63,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.9436439801645902,,,,64,standard normal at finite u_max,tail,0.6969507805532877,,,1.7068843339632365,tail_cumulant,0.00012207231508747584,,8192,5312000,0.6948531129377666,,task_003/cell_0063,30,8388608,,0.4742927700281143,1,completed,128,20.0,0.9863205202797514,1.706882323647751,,
,,4,64,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.9364763287145476,,,,64,standard normal at finite u_max,tail,0.318914207422927,,,0.7903671179555463,tail,0.00016493684570953397,,8192,5180928,0.3051468870622338,,task_004/cell_0064,37,4194304,,0.27937818318605423,2,completed,128,20.0,0.98557501938395,0.7903775871669927,,
,,4,65,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.9219432141063958,,,,64,standard normal at finite u_max,tail,0.6948617665718839,,,1.5905092093200701,tail_cumulant,0.00012216568320421212,,8192,5312000,0.6948531129377656,,task_005/cell_0065,30,8388608,,0.47962770983576775,2,completed,128,20.0,0.9859892408730762,1.5911264785879033,,
,,4,66,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.9260249860553155,,,,64,standard normal at finite u_max,tail,0.37188137199177496,,,0.8209444860220081,tail,0.00012208979877388108,,8192,5180928,0.3051468870622338,,task_006/cell_0066,36,4194304,,0.2723209969699383,3,completed,128,20.0,0.986506195896956,0.8209457247176197,,
,,4,67,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.7530243966580658,,,,64,standard normal at finite u_max,tail,0.30731360706057853,,,0.754784755583646,tail_cumulant,0.00012207032520232912,,8192,5312000,0.3051468870622338,,task_007/cell_0067,29,8388608,,0.4704156816005707,3,completed,128,20.0,0.9873509100589827,0.7548759738460167,,
,,4,68,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.9419270299241642,,,,64,standard normal at finite u_max,tail,0.3671621801180991,,,0.8011649170063362,tail,0.00012256193218470856,,8192,5180928,0.3051468870622338,,task_008/cell_0068,36,4194304,,0.2893504202365875,4,completed,128,20.0,0.9885332043616717,0.8011640601962108,,
,,4,69,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.7785959321471742,,,,64,standard normal at finite u_max,tail,0.3669418978209491,,,0.8056317798458525,tail_cumulant,0.00012207313901902185,,8192,5312000,0.3051468870622338,,task_009/cell_0069,28,8388608,,0.4659176245331764,4,completed,128,20.0,0.9883945274841868,0.8056361486279235,,
,,4,70,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.9064264989385856,,,,64,standard normal at finite u_max,tail,0.6983428930088388,,,1.7512112256493013,tail,0.0005243588731496423,,8192,5180928,0.6948531129377666,,task_010/cell_0070,98,16777216,,1.0500053614377975,0,completed,512,20.0,0.9865177187367805,1.7512141584174366,,
,,4,71,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.9629506023676715,,,,64,standard normal at finite u_max,tail,0.11392721185628324,,,0.13551479577702807,tail_cumulant,0.19303003927406215,,8192,5312000,0.0504011403544542,,task_011/cell_0071,37,33554432,,1.8470198512077332,0,completed,512,20.0,0.05514199825951449,0.13928382465388162,,
,,4,72,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.8411899278402362,,,,64,standard normal at finite u_max,tail,0.6953160379151703,,,1.7142519336172077,tail,0.00015124801086258664,,8192,5180928,0.6948531129377666,,task_000/cell_0072,94,16777216,,1.045628435909748,1,completed,512,20.0,0.9883202763104242,1.7142678579361172,,
,,4,73,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.6312853757013241,,,,64,standard normal at finite u_max,tail,0.11285814100251607,,,0.13873145491932393,tail_cumulant,0.05764349912551732,,8192,5312000,0.049801728604024986,,task_001/cell_0073,38,33554432,,1.8032271787524223,1,completed,512,20.0,0.054016321056426064,0.14131956022524206,,
,,4,74,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.8415044395475328,,,,64,standard normal at finite u_max,tail,0.6949224579688655,,,1.7018263104174685,tail,0.00017687016909835802,,8192,5180928,0.6948531129377664,,task_002/cell_0074,92,16777216,,1.0656563863158226,2,completed,512,20.0,0.9865974302888522,1.7018536271300047,,
,,4,75,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.6689598006026625,,,,64,standard normal at finite u_max,tail,0.08201133403189209,,,0.03941711571799289,tail_cumulant,0.024780888798344985,,8192,5312000,0.011397341192545207,,task_003/cell_0075,38,33554432,,1.8445578068494797,2,completed,512,20.0,0.021427187251390478,0.05019688581315837,,
,,4,76,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.9061532373417968,,,,64,standard normal at finite u_max,tail,0.6955462104696384,,,1.710742803066755,tail,0.00021361275647340373,,8192,5180928,0.6948531129377662,,task_004/cell_0076,96,16777216,,1.0843153931200504,3,completed,512,20.0,0.9882008827382369,1.7107451220433745,,
,,4,77,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.9883506511047042,,,,64,standard normal at finite u_max,tail,0.11755130082314003,,,0.22133879273243726,tail_cumulant,0.059131478056553104,,8192,5312000,0.09280917703719715,,task_005/cell_0077,44,33554432,,1.8694656752049923,3,completed,512,20.0,0.20081821176769332,0.23351497103823604,,
,,4,78,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.9088104408666966,,,,64,standard normal at finite u_max,tail,0.6949662497524152,,,1.6950015006923431,tail,0.00022002648323339854,,8192,5180928,0.6948531129377664,,task_006/cell_0078,94,16777216,,1.045156143605709,4,completed,512,20.0,0.9876294624610769,1.695009947682395,,
,,4,79,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.6566985646734455,,,,64,standard normal at finite u_max,tail,0.15291003868312097,,,0.25950192795599203,tail_cumulant,0.1858354840385613,,8192,5312000,0.0995546786571831,,task_007/cell_0079,33,33554432,,1.8416195809841156,4,completed,512,20.0,0.18965066396048025,0.26018151893572194,,
,,4,80,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.7435071860284811,,,,64,standard normal at finite u_max,tail,0.524245487811819,,,1.2966646755239453,tail,0.3420806750561273,,8192,5180928,0.523484676283812,,task_008/cell_0080,34,67108864,,4.303127802908421,0,completed,2048,20.0,0.3194973087834466,1.2966952266464502,,
,,4,81,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.8195849933021279,,,,64,standard normal at finite u_max,tail,0.11253503381637886,,,0.18604379584123043,tail_cumulant,0.4501217223487817,,8192,5312000,0.07462287160522485,,task_009/cell_0081,17,134217728,,7.22144965454936,0,completed,2048,20.0,0.12930939423375443,0.18758160884936764,,
,,4,82,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.7160709587296026,,,,64,standard normal at finite u_max,tail,0.6418031825472822,,,1.5820786632104011,tail,0.29687796520573173,,8192,5180928,0.6413689893061907,,task_010/cell_0082,32,67108864,,4.052338786423206,1,completed,2048,20.0,0.747789779080771,1.5821345013218813,,
,,4,83,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.9634499875542697,,,,64,standard normal at finite u_max,tail,0.14903528462254545,,,0.35462528719250075,tail_cumulant,0.45175509013616777,,8192,5312000,0.1484645844922886,,task_011/cell_0083,16,134217728,,7.320305272936821,1,completed,2048,20.0,0.3632408825147404,0.35462677675273346,,
,,4,84,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.6767753094194846,,,,64,standard normal at finite u_max,tail,0.6509183088141957,,,1.6165906338579106,tail,0.3379746438875839,,8192,5180928,0.6502812020712586,,task_000/cell_0084,33,67108864,,4.042005643248558,2,completed,2048,20.0,0.7816869438238545,1.6166023144949853,,
,,4,85,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.6975052621672004,,,,64,standard normal at finite u_max,tail,0.05900887491046458,,,0.09909115433095816,tail_cumulant,0.46838098122976735,,8192,5312000,0.04137139078390384,,task_001/cell_0085,15,134217728,,7.146107897162437,2,completed,2048,20.0,0.09218191782483953,0.10288222135592646,,
,,4,86,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.7159970780176583,,,,64,standard normal at finite u_max,tail,0.5878245556616426,,,1.4521301740325523,tail,0.2930797050818136,,8192,5180928,0.585202719757163,,task_002/cell_0086,31,67108864,,4.115786589682102,3,completed,2048,20.0,0.5331963789614766,1.4522231955004363,,
,,4,87,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.6343631718092543,,,,64,standard normal at finite u_max,tail,0.12575998633773056,,,0.25666218359549875,tail_cumulant,0.45177184959708994,,8192,5312000,0.10031981105521715,,task_003/cell_0087,16,134217728,,7.313861906528473,3,completed,2048,20.0,0.21379677535954955,0.25691207367767305,,
,,4,88,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.6492692201589304,,,,64,standard normal at finite u_max,tail,0.6496312389941319,,,1.61467877869638,tail,0.3440271145654059,,8192,5180928,0.6486440828685552,,task_004/cell_0088,32,67108864,,4.176945865154266,4,completed,2048,20.0,0.7756780377786194,1.6146982980199127,,
,,4,89,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,mixture,0.8786012748161466,,,,64,standard normal at finite u_max,tail,0.21351755469284928,,,0.484549229405944,tail_cumulant,0.4450398299082667,,8192,5312000,0.21349871815601193,,task_005/cell_0089,18,134217728,,7.3937392719089985,4,completed,2048,20.0,0.6044183346726126,0.49369902857178627,,
,,4,90,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.0022037381241007408,,,,64,standard normal at finite u_max,tail,0.5381488823687101,,,0.7647476664009536,tail,0.00012207031274015512,,8192,37777408,0.3051468870622338,,task_006/cell_0090,42,4194304,,0.2766104154288769,0,completed,128,20.0,0.998050992777819,0.8149300711119463,,
,,4,91,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.08282238145665821,,,,64,standard normal at finite u_max,tail,0.5984490815258612,,,1.186991143599197,tail_cumulant,0.00012207031259444875,,8192,38367232,0.49999999999999967,,task_007/cell_0091,38,8388608,,0.47905731946229935,0,completed,128,20.0,0.9979589178975312,1.2624127101728668,,
,,4,92,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.0024497291363866913,,,,64,standard normal at finite u_max,tail,0.5092320410924214,,,0.6733848578410826,tail,0.00012207031250063838,,8192,37777408,0.3051468870622338,,task_008/cell_0092,42,4194304,,0.29273080453276634,1,completed,128,20.0,0.9970071617495565,0.8186237633064807,,
,,4,93,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.15102282141561815,,,,64,standard normal at finite u_max,tail,0.6077699270500073,,,0.765972906497633,tail_cumulant,0.0001220703125,,8192,38367232,0.3051468870622338,,task_009/cell_0093,38,8388608,,0.47677240148186684,1,completed,128,20.0,0.9983794689737233,0.838998173257562,,
,,4,94,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.0015302163699046697,,,,64,standard normal at finite u_max,tail,0.5325457812755003,,,0.7382302693463139,tail,0.00012207031250015266,,8192,37777408,0.3051468870622338,,task_010/cell_0094,42,4194304,,0.28045985847711563,2,completed,128,20.0,0.9987324169363925,0.8133104251678559,,
,,4,95,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.16166892073048925,,,,64,standard normal at finite u_max,tail,0.5806064271620363,,,0.8778235388751252,tail_cumulant,0.00012207031259243994,,8192,38367232,0.3538601652966754,,task_011/cell_0095,38,8388608,,0.4824925735592842,2,completed,128,20.0,0.9987924522075062,0.9311610684844546,,
,,4,96,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.0015136398226235199,,,,64,standard normal at finite u_max,tail,0.5298237102239893,,,0.726900660053637,tail,0.0001220703125,,8192,37777408,0.35386016529667536,,task_000/cell_0096,42,4194304,,0.2802303545176983,3,completed,128,20.0,0.9970803962864297,0.8708425161602642,,
,,4,97,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.02922385232250224,,,,64,standard normal at finite u_max,tail,0.46625138959377954,,,0.904958116205262,tail_cumulant,0.0001220703125,,8192,38367232,0.402573443531117,,task_001/cell_0097,38,8388608,,0.47599733248353004,3,completed,128,20.0,0.9951598950776822,0.9641235559721952,,
,,4,98,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.0017296667441705905,,,,64,standard normal at finite u_max,tail,0.49758875521194423,,,0.778258887209013,tail,0.0001220703125,,8192,37777408,0.3051468870622338,,task_002/cell_0098,42,4194304,,0.2825690731406212,4,completed,128,20.0,0.9973668379955678,0.8139306913191009,,
,,4,99,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.05678876740482962,,,,64,standard normal at finite u_max,tail,0.5439654985786971,,,1.226172678689311,tail_cumulant,0.0001220703125,,8192,38367232,0.4999999999999999,,task_003/cell_0099,38,8388608,,0.5685314014554024,4,completed,128,20.0,0.9919181636240748,1.2456049511236196,,
,,4,100,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.641504558403747,,,,64,standard normal at finite u_max,tail,0.4529217700238332,,,0.8512282049358588,tail,0.00012474680819761963,,8192,37777408,0.3538601652966754,,task_004/cell_0100,142,16777216,,1.114655263721943,0,completed,512,20.0,0.9945058421940098,0.8820454474859211,,
,,4,101,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.9927566682151652,,,,64,standard normal at finite u_max,tail,0.6161690815141301,,,1.4720879348474378,tail_cumulant,0.0001220860309367676,,8192,38367232,0.5974265564688833,,task_005/cell_0101,123,33554432,,1.9313769787549973,0,completed,512,20.0,0.9929346889885522,1.4823686899120374,,
,,4,102,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.6422324700870793,,,,64,standard normal at finite u_max,tail,0.4496355387160353,,,0.8464732969926083,tail,0.0001226838220069687,,8192,37777408,0.35386016529667524,,task_006/cell_0102,142,16777216,,1.077304668724537,1,completed,512,20.0,0.9936531602062562,0.8743123577984975,,
,,4,103,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.8036252463693453,,,,64,standard normal at finite u_max,tail,0.5929822374455777,,,1.3598714591068208,tail_cumulant,0.00012211535990312041,,8192,38367232,0.5487132782344417,,task_007/cell_0103,122,33554432,,1.8756634816527367,1,completed,512,20.0,0.9925929431768106,1.37068375824471,,
,,4,104,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.6829787318712831,,,,64,standard normal at finite u_max,tail,0.6904954111129518,,,1.5395538520417302,tail,0.00012220743156055914,,8192,37777408,0.646139834703325,,task_008/cell_0104,142,16777216,,1.142825961112976,2,completed,512,20.0,0.9953476922649009,1.5833941763639818,,
,,4,105,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.9594593964597841,,,,64,standard normal at finite u_max,tail,0.480587681919697,,,1.1109550126349625,tail_cumulant,0.000122376355532035,,8192,38367232,0.4512867217655584,,task_009/cell_0105,124,33554432,,1.8731825537979603,2,completed,512,20.0,0.9911895431123463,1.1253153735399226,,
,,4,106,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.6022891580255489,,,,64,standard normal at finite u_max,tail,0.42186249139690196,,,0.7579547560510101,tail,0.00012590312349825523,,8192,37777408,0.3051468870622338,,task_010/cell_0106,140,16777216,,1.0805917233228683,3,completed,512,20.0,0.9950914116283629,0.7857082047617843,,
,,4,107,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.6976715306696183,,,,64,standard normal at finite u_max,tail,0.6649540442575159,,,1.5805845208433063,tail_cumulant,0.00012208234880879242,,8192,38367232,0.6461398347033244,,task_011/cell_0107,122,33554432,,1.8976933509111404,3,completed,512,20.0,0.9939329329186113,1.588338214161458,,
,,4,108,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.641033028615161,,,,64,standard normal at finite u_max,tail,0.47884757369998965,,,0.8569323299141012,tail,0.00012207096573160005,,8192,37777408,0.3538601652966754,,task_000/cell_0108,142,16777216,,1.078975472599268,4,completed,512,20.0,0.9943022924516063,0.8949278086594346,,
,,4,109,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.7937156011186721,,,,64,standard normal at finite u_max,tail,0.548185905120743,,,1.2097060102587527,tail_cumulant,0.0001244048595842335,,8192,38367232,0.4999999999999999,,task_001/cell_0109,123,33554432,,1.8668232187628746,4,completed,512,20.0,0.9935287974173703,1.2218698805806003,,
,,4,110,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.5062178331055506,,,,64,standard normal at finite u_max,tail,0.7015928520324961,,,1.6953630405782962,tail,0.00018864655167611936,,8192,37777408,0.694853112937766,,task_002/cell_0110,416,67108864,,4.286256283521652,0,completed,2048,20.0,0.9912147722505201,1.6973266843406984,,
,,4,111,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.746758756185297,,,,64,standard normal at finite u_max,tail,0.45410636091145357,,,1.0784040220832176,tail_cumulant,0.0007992549294810306,,8192,38367232,0.43120985161504183,,task_003/cell_0111,278,134217728,,7.418185263872147,0,completed,2048,20.0,0.5165673372135644,1.078643626933043,,
,,4,112,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.7844529245473215,,,,64,standard normal at finite u_max,tail,0.7002457791049677,,,1.7146815479029986,tail,0.00023545652312171887,,8192,37777408,0.6948531129377657,,task_004/cell_0112,412,67108864,,4.395743988454342,1,completed,2048,20.0,0.9909685650955382,1.7148687154273539,,
,,4,113,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.557907460157594,,,,64,standard normal at finite u_max,tail,0.39583202964907327,,,0.9322966820755356,tail_cumulant,0.0003594047440499084,,8192,38367232,0.37260415666839986,,task_005/cell_0113,257,134217728,,7.56722229719162,1,completed,2048,20.0,0.7454884864050482,0.938753028654425,,
,,4,114,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.9414361647748263,,,,64,standard normal at finite u_max,tail,0.6513145603752327,,,1.5686257082879642,tail,0.00021681425408600177,,8192,37777408,0.6461398347033247,,task_006/cell_0114,421,67108864,,4.241415917873383,2,completed,2048,20.0,0.9906217861062866,1.5849894351686808,,
,,4,115,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.7153229567879451,,,,64,standard normal at finite u_max,tail,0.566255938578037,,,1.3761981445229075,tail_cumulant,0.0007643531622956401,,8192,38367232,0.5484140287189966,,task_007/cell_0115,270,134217728,,7.450163960456848,2,completed,2048,20.0,0.9887113732121962,1.3785932616928904,,
,,4,116,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.6511718951675144,,,,64,standard normal at finite u_max,tail,0.6999664842183255,,,1.7067445861367152,tail,0.0002871663125934744,,8192,37777408,0.6948531129377662,,task_008/cell_0116,418,67108864,,4.477040432393551,3,completed,2048,20.0,0.9912696754705544,1.7072694768975518,,
,,4,117,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.9975722928397381,,,,64,standard normal at finite u_max,tail,0.6185973304622082,,,1.4942800587943406,tail_cumulant,0.002042358739202222,,8192,38367232,0.5943249541785862,,task_009/cell_0117,286,134217728,,7.389217682182789,3,completed,2048,20.0,0.9740478948453115,1.4943989515051395,,
,,4,118,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.8720063143677623,,,,64,standard normal at finite u_max,tail,0.6006835973514149,,,1.436842584191124,tail,0.00018146348856651633,,8192,37777408,0.5974265564688834,,task_010/cell_0118,414,67108864,,4.246514059603214,4,completed,2048,20.0,0.9909031064464395,1.4613311652266665,,
,,4,119,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,8,,0.5,mixture,0.5019154790992844,,,,64,standard normal at finite u_max,tail,0.49391337960073806,,,1.2110464235482397,tail_cumulant,0.004843690302203761,,8192,38367232,0.4864339185861142,,task_011/cell_0119,289,134217728,,7.4986632168293,4,completed,2048,20.0,0.5449852271748092,1.2118080406006058,,
,,4,120,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,weak_mixture,0.9054032013924125,,,,16,standard normal at finite u_max,tail,0.019916184534871872,,,0.017091601291012212,tail,0.4788693381014963,,8192,5179904,0.01433946532879432,,task_000/cell_0120,1,4194304,,0.2638740874826908,0,completed,128,20.0,0.10320723714944258,0.021050540548441018,,
,,4,121,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,weak_mixture,0.8975723024482426,,,,16,standard normal at finite u_max,tail,0.011783428380043537,,,0.009308102371081055,tail_cumulant,0.4875737155666915,,8192,5310976,0.010604270458109966,,task_001/cell_0121,1,8388608,,0.4550192914903164,0,completed,128,20.0,0.02519501117044065,0.011216926336157774,,
,,4,122,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,weak_mixture,0.9375179005772171,,,,16,standard normal at finite u_max,tail,0.012718640185864216,,,0.0017965834854815343,tail,0.482519502494604,,8192,5179904,0.00801492523038827,,task_002/cell_0122,1,4194304,,0.2637483850121498,1,completed,128,20.0,0.0571654265871675,0.012198177680932239,,
,,4,123,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,weak_mixture,0.5037837356435776,,,,16,standard normal at finite u_max,tail,0.014493688252904868,,,0.01772738275445592,tail_cumulant,0.5037837356435776,,8192,5310976,0.010516350876448088,,task_003/cell_0123,0,8388608,,0.46022234857082367,1,completed,128,20.0,0.00805351726655923,0.01859446350406271,,
,,4,124,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,weak_mixture,0.7874339927480125,,,,16,standard normal at finite u_max,tail,0.01767741213155355,,,0.014568979152763962,tail,0.45181558220326723,,8192,5179904,0.017001312831071647,,task_004/cell_0124,1,4194304,,0.2709110416471958,2,completed,128,20.0,0.006865881627396986,0.015397702452111613,,
,,4,125,a66b5e3c37c8a33201d515c128157bb8028554e0,cuda,1.0,1,,0.5,weak_mixture,0.9388031310508298,,,,16,standard normal at finite u_max,tail,0.016313642547293394,,,0.012215624121501206,tail_cumulant,0.4902984047238602,,8192,5310976,0.014043365729616952,,task_005/cell_0125,1,8388608,,0.4704836569726467,2,completed,128,20.0,0.012722335124915718,0.012843247865356832,,
